episode,episode_rewards,waiting_times,queue_lengths,explore_counts,exploit_counts,epsilon_values,curriculum_difficulties,vehicle_counts,losses
2124,234.27999999999992,7593.360655737705,37.39344262295082,109,74,0.5903043400088941,0.41387777777777773,53,186.62949317140007
2125,247.45000000000002,9119.119791666666,41.333333333333336,107,85,0.5901142600088982,0.4142677685950414,69,177.49386425316334
2126,503.7199999999997,16698.818604651162,47.78604651162791,136,79,0.5899014100089028,0.41465794306703396,152,179.88726703288944
2127,246.72999999999996,5424.5,32.03191489361702,128,60,0.5897152900089069,0.4150483011937558,33,176.84750821742605
2128,258.85999999999984,14566.78835978836,48.92063492063492,100,89,0.5895281800089109,0.4154388429752066,49,192.25994383090386
2129,224.26999999999992,6926.510752688172,37.026881720430104,116,70,0.5893440400089149,0.41582956841138663,31,173.96700321730748
2130,271.14,6893.139037433155,35.16577540106952,117,70,0.589158910008919,0.4162204775022957,68,174.74253021077038
2131,226.33000000000004,16077.884848484848,56.39393939393939,95,70,0.5889955600089225,0.41661157024793394,70,184.37718671740907
2132,243.19000000000003,10875.936416184972,42.95375722543353,91,82,0.5888242900089262,0.4170028466483012,78,192.38241021481554
2133,260.75000000000006,8082.076086956522,39.11413043478261,116,68,0.5886421300089302,0.41739430670339767,80,174.86445866460386
2134,203.8099999999999,20121.2816091954,58.28735632183908,100,74,0.5884698700089339,0.41778595041322314,32,198.56210600096603
2135,248.52999999999997,8183.191256830601,39.54644808743169,108,75,0.5882887000089378,0.4181777777777777,54,168.47165827933557
2136,224.18000000000004,9604.005586592179,45.62011173184357,99,80,0.5881114900089417,0.4185697887970615,29,183.39941859112105
2137,260.47999999999996,7841.661202185793,38.14754098360656,107,76,0.5879303200089456,0.41896198347107433,58,179.91651872207558
2138,242.0399999999999,10327.856382978724,47.079787234042556,104,84,0.5877442000089497,0.41935436179981633,50,177.58628891884013
2139,219.16000000000008,8701.555555555555,41.81666666666667,106,74,0.5875660000089535,0.4197469237832874,62,188.20631028281318
2140,252.17999999999998,5219.780104712042,28.973821989528794,115,76,0.5873769100089576,0.4201396694214876,71,190.22801445167102
2141,311.9199999999999,6416.004854368932,39.320388349514566,121,85,0.5871729700089621,0.42053259871441684,108,174.42482042312622
2142,245.2900000000002,4714.735,29.325,124,76,0.5869749700089664,0.4209257116620753,29,179.03960526943206
2143,284.83000000000004,10320.64423076923,49.84134615384615,123,85,0.5867690500089708,0.4213190082644628,69,183.37449530454782
2144,258.65000000000003,5790.918918918919,32.11351351351351,105,80,0.5865859000089748,0.42171248852157944,72,184.6925425297505
2145,220.23999999999998,11365.707865168539,44.162921348314605,116,62,0.5864096800089786,0.42210615243342514,15,193.7439462897483
2146,232.97999999999996,8477.324324324325,42.90810810810811,112,73,0.5862265300089826,0.42250000000000004,53,200.33268134658402
2147,238.64999999999998,6803.222222222223,36.35,102,78,0.5860483300089865,0.4228940312213039,41,171.6681703037686
2148,235.75999999999996,14202.818681318682,55.02197802197802,99,83,0.5858681500089904,0.42328824609733706,79,191.35801711973252
2149,253.55999999999997,7325.782857142857,36.64,98,77,0.5856949000089942,0.4236826446280991,78,183.46069044385638
2150,257.58,7291.9152542372885,39.01129943502825,102,75,0.585519670008998,0.4240772268135905,75,204.61378994634595
2151,221.14000000000016,13758.573770491803,49.98360655737705,99,84,0.5853385000090019,0.4244719926538108,33,173.44643320021083
2152,248.5900000000001,5676.173469387755,32.392857142857146,126,70,0.5851444600090061,0.42486694214876036,47,174.64365004520027
2153,237.69000000000008,9049.039325842698,42.252808988764045,105,73,0.5849682400090099,0.4252620752984389,59,187.72832153620345
2154,251.24000000000004,6761.215789473684,39.48421052631579,112,78,0.584780140009014,0.4256573921028467,58,198.78486850136204
2155,261.1300000000001,13014.41573033708,49.264044943820224,104,74,0.5846039200090178,0.4260528925619835,63,185.02238981911304
2156,224.86999999999998,17111.16129032258,67.75268817204301,104,82,0.5844197800090218,0.42644857667584946,42,183.28829587403163
2157,278.3300000000001,9379.512953367876,45.2020725388601,123,70,0.584228710009026,0.4268444444444444,81,193.3651493250397
2158,256.5600000000002,8924.107692307693,40.58974358974359,120,75,0.5840356600090302,0.42724049586776863,48,178.91231327301418
2159,394.82000000000005,16197.25,54.21666666666667,110,70,0.583857460009034,0.42763673094582183,167,185.17295622295802
2160,237.5000000000001,15038.093406593407,55.07692307692308,105,77,0.583677280009038,0.4280331496786043,55,180.60900525732356
2161,450.13000000000005,21171.36312849162,63.59217877094972,96,83,0.5835000700090418,0.4284297520661157,196,180.289407287896
2162,285.87000000000006,10056.42857142857,41.31216931216931,116,73,0.5833129600090459,0.42882653810835636,59,194.46411405795465
2163,249.39999999999992,11420.010204081633,50.13775510204081,122,74,0.5831189200090501,0.429223507805326,46,185.28442689837243
2164,247.07000000000002,8951.277777777777,44.34444444444444,104,76,0.582940720009054,0.42962066115702474,65,192.34741564856634
2165,227.7500000000001,27612.942708333332,62.786458333333336,118,74,0.5827506400090581,0.4300179981634527,33,179.0806258842349
2166,232.58000000000004,10502.30303030303,41.91414141414141,131,67,0.5825546200090623,0.43041551882460966,43,189.8326425263376
2167,244.56000000000006,9585.046242774566,44.50289017341041,93,80,0.582383350009066,0.43081322314049586,54,190.50487172672516
2168,228.39999999999995,12447.830508474577,49.88135593220339,100,77,0.5822081200090699,0.43121111111111105,57,194.12882182018905
2169,251.60999999999993,6964.9672131147545,40.12568306010929,95,88,0.5820269500090738,0.4316091827364555,33,185.538125085049
2170,276.71000000000004,6344.96682464455,32.507109004739334,131,80,0.5818180600090783,0.43200743801652886,57,181.15521672551665
2171,234.4500000000001,8655.654639175258,42.47938144329897,115,79,0.5816260000090825,0.43240587695133154,46,181.050333996409
2172,272.6399999999999,8435.94923857868,40.974619289340104,111,86,0.5814309700090867,0.43280449954086314,73,190.39338714096147
2173,258.71,12973.758620689656,45.706896551724135,98,76,0.5812587100090905,0.433203305785124,81,184.07542661688794
2174,231.9099999999998,13601.370786516854,46.42134831460674,102,76,0.5810824900090943,0.43360229568411385,40,205.556198200483
2175,253.6300000000001,10328.948979591836,41.035714285714285,118,78,0.5808884500090985,0.4340014692378329,74,187.30583860922832
2176,265.2400000000001,12709.35576923077,49.06730769230769,129,79,0.580682530009103,0.434400826446281,31,183.58539029726614
2177,258.00000000000006,6373.231578947369,34.87894736842105,106,84,0.580494430009107,0.43480036730945826,49,181.95709989447343
2178,239.80999999999995,6546.697435897436,36.733333333333334,123,72,0.5803013800091112,0.4352000918273645,35,188.83453204326142
2179,256.63,7593.211055276382,43.06532663316583,116,83,0.5801043700091155,0.43560000000000004,63,183.72319024052453
2180,243.99999999999994,6622.848958333333,34.734375,98,94,0.5799142900091196,0.43600009182736454,69,192.3181638121605
2181,288.03,6510.189320388349,34.60679611650485,134,72,0.5797103500091241,0.43640036730945825,71,188.41189587694927
2182,234.13999999999993,5896.5492227979275,35.05181347150259,115,78,0.5795192800091282,0.436800826446281,30,191.54346408251035
2183,245.20999999999992,14478.768472906404,51.926108374384235,122,81,0.5793183100091326,0.43720146923783293,44,194.9306652980485
2184,245.70000000000002,10750.055837563452,50.45685279187817,110,87,0.5791232800091368,0.43760229568411385,56,186.0851587305214
2185,267.4100000000001,10503.874316939891,45.28415300546448,107,76,0.5789421100091408,0.43800330578512403,100,185.85670611897453
2186,256.9399999999999,9033.615789473684,37.94736842105263,108,82,0.5787540100091448,0.4384044995408632,53,178.86104733818456
2187,219.8099999999999,10513.45652173913,46.13586956521739,107,77,0.5785718500091488,0.43880587695133155,54,177.4650932058044
2188,259.36999999999995,8011.778325123153,39.86206896551724,123,80,0.5783708800091532,0.4392074380165289,51,199.55499594552177
2189,270.47999999999996,3748.1884057971015,27.632850241545892,120,87,0.5781659500091576,0.43960918273645555,41,177.45145812472285
2190,219.08999999999995,14612.160220994476,57.149171270718234,103,78,0.5779867600091615,0.44001111111111113,46,189.58417588439437
2191,237.80000000000013,9547.900523560209,44.403141361256544,116,75,0.5777976700091656,0.4404132231404959,59,185.7938861097965
2192,232.87000000000003,8391.238636363636,41.97727272727273,108,68,0.5776234300091694,0.44081551882460973,46,181.9538029865785
2193,259.0799999999999,7504.772020725389,37.27461139896373,113,80,0.5774323600091735,0.44121799816345264,68,193.30325942953633
2194,278.42999999999995,6444.647619047619,33.51904761904762,137,73,0.577224460009178,0.4416206611570248,51,194.36038850148518
2195,221.45999999999984,10886.648351648351,47.09340659340659,110,72,0.577044280009182,0.4420235078053259,49,198.73639489006212
2196,237.29000000000002,25611.082901554404,73.58549222797927,115,78,0.5768532100091861,0.4424265381083563,52,183.3782172919555
2197,268.23999999999995,8171.65,41.94,117,83,0.5766552100091904,0.44282975206611563,50,196.12921047210693
2198,230.57999999999998,16175.41489361702,52.36702127659574,101,87,0.5764690900091944,0.4432331496786042,53,189.61429240855765
2199,279.88,10326.235,41.1,119,81,0.5762710900091987,0.4436367309458218,121,202.339474606514
2200,261.13000000000005,7402.147619047619,42.39047619047619,126,84,0.5760631900092033,0.4440404958677686,49,196.11187332471212
2201,261.98999999999995,10845.284263959391,42.68527918781726,111,86,0.5758681600092075,0.4444444444444444,85,193.22626860371702
2202,255.70000000000016,9484.33908045977,47.747126436781606,87,87,0.5756959000092112,0.4448485766758494,93,190.619860062654
2203,281.15000000000015,7822.061224489796,41.52040816326531,119,77,0.5755018600092154,0.4452528925619834,86,190.6038490996069
2204,265.3599999999999,7360.169312169312,39.74603174603175,104,85,0.5753147500092195,0.44565739210284666,72,217.02822188725548
2205,249.92999999999992,8267.060773480664,40.67955801104972,105,76,0.5751355600092234,0.4460620752984389,53,178.1783669508623
2206,267.4299999999999,15477.803278688525,55.923497267759565,94,89,0.5749543900092273,0.44646694214876037,86,188.10760310959947
2207,285.89999999999986,22685.111675126904,74.1725888324873,103,94,0.5747593600092316,0.4468719926538108,114,191.30160541824884
2208,272.46999999999997,15966.757281553399,62.679611650485434,105,101,0.574555420009236,0.4472772268135905,75,197.37420064963183
2209,209.14,17846.653409090908,53.61363636363637,105,71,0.5743811800092398,0.44768264462809915,37,203.55605615810916
2210,226.66999999999996,16616.440217391304,64.02717391304348,93,91,0.5741990200092437,0.44808824609733705,83,193.73992963459182
2211,230.91,11252.196721311475,57.202185792349724,95,88,0.5740178500092477,0.44849403122130393,87,187.10972922486687
2212,260.7300000000003,9905.984615384616,48.38461538461539,114,81,0.5738248000092518,0.4489000000000001,97,205.91156275822567
2213,270.06999999999994,6324.941798941799,36.03174603174603,115,74,0.5736376900092559,0.44930615243342514,96,198.9131971540905
2214,229.4399999999999,15878.725806451614,50.295698924731184,110,76,0.5734535500092599,0.44971248852157947,40,196.82659747523647
2215,260.13000000000017,15231.627777777778,56.55555555555556,100,80,0.5732753500092638,0.45011900826446277,61,197.88163611094157
2216,226.2599999999999,6564.150837988826,37.91620111731844,98,81,0.5730981400092676,0.4505257116620754,52,195.80572864596405
2217,243.33999999999997,8119.363157894737,36.98421052631579,111,79,0.5729100400092717,0.4509325987144169,40,206.09759779478375
2218,214.66999999999996,14101.779069767443,45.075581395348834,103,69,0.5727397600092754,0.4513396694214877,54,188.9104717831279
2219,235.71999999999994,11249.684782608696,48.88586956521739,96,88,0.5725576000092794,0.4517469237832874,38,194.98021696961445
2220,213.8299999999999,10636.201149425287,46.94827586206897,89,85,0.5723853400092831,0.4521543617998163,48,194.87718321263105
2221,241.18,10686.960893854748,49.08379888268156,83,96,0.5722081300092869,0.4525619834710744,53,187.18371378509693
2222,256.5,6893.0485436893205,38.61165048543689,125,81,0.5720041900092914,0.45296978879706146,32,215.94666297227434
2223,208.59999999999994,13862.81976744186,50.83720930232558,107,65,0.5718339100092951,0.45337777777777777,50,208.41492826994076
2224,243.14000000000007,9713.190751445087,40.30635838150289,95,78,0.5716626400092988,0.45378595041322306,79,195.25497401243
2225,262.39999999999986,8013.6548223350255,40.31472081218274,110,87,0.571467610009303,0.4541943067033976,82,206.06740243301778
2226,229.8,13049.763313609468,49.260355029585796,88,81,0.5713003000093066,0.45460284664830114,54,190.09966868902805
2227,235.79999999999993,12616.547872340425,52.712765957446805,112,76,0.5711141800093107,0.4550115702479339,51,209.31548535570184
2228,294.95000000000005,7192.936507936508,40.925925925925924,106,83,0.5709270700093148,0.45542047750229564,123,198.52341005032656
2229,224.51999999999995,9913.617142857143,43.457142857142856,96,79,0.5707538200093185,0.4558295684113866,34,227.90247918265206
2230,245.01999999999998,9533.910994764397,46.21465968586387,111,80,0.5705647300093226,0.45623884297520656,57,204.3228440958792
2231,231.3300000000001,6290.311827956989,36.70967741935484,103,83,0.5703805900093266,0.45664830119375577,23,212.8144351384973
2232,232.72000000000008,15015.966292134832,56.10674157303371,98,80,0.5702043700093304,0.45705794306703396,57,199.5142568202501
2233,263.51999999999975,10861.88717948718,46.98461538461538,120,75,0.5700113200093346,0.45746776859504135,73,201.767057570433
2234,230.00000000000003,9042.005494505494,40.747252747252745,95,87,0.5698311400093385,0.4578777777777777,28,216.81244066259364
2235,262.4800000000002,10810.788732394367,46.436619718309856,134,79,0.5696202700093431,0.4582879706152434,68,207.43778894988583
2236,341.40000000000015,11696.663265306122,47.66836734693877,114,82,0.5694262300093473,0.458698347107438,129,194.80603519751102
2237,238.38000000000002,8374.676767676769,41.166666666666664,119,79,0.5692302100093516,0.4591089072543618,30,194.97232440505366
2238,214.5199999999999,11674.581005586591,54.96648044692738,103,76,0.5690530000093554,0.45951965105601467,46,212.22182364437168
2239,249.9199999999999,7606.6,41.04102564102564,108,87,0.5688599500093596,0.45993057851239677,53,216.74580903664614
2240,245.72999999999985,7743.916666666667,39.375,115,77,0.5686698700093638,0.4603416896235078,60,207.9508879184723
2241,246.44999999999996,6729.244791666667,35.885416666666664,121,71,0.5684797900093679,0.4607529843893481,47,208.86002734303474
2242,244.30999999999997,15082.666666666666,61.73232323232323,100,98,0.5682837700093721,0.46116446280991735,74,203.03334665780116
2243,214.41999999999996,11002.389534883721,48.95348837209303,88,84,0.5681134900093758,0.4615761248852159,28,209.308071014493
2244,222.25000000000009,13840.172413793103,53.810344827586206,97,77,0.5679412300093796,0.4619879706152433,48,220.31204259806665
2245,248.52999999999994,14500.034285714286,52.034285714285716,103,72,0.5677679800093833,0.4624000000000001,67,224.81707619803294
2246,223.90000000000012,20918.510416666668,67.17708333333333,113,79,0.5675779000093875,0.4628122130394858,37,192.1439275344213
2247,243.67999999999992,5707.345360824742,33.077319587628864,121,73,0.5673858400093916,0.4632246097337007,26,222.10611331585756
2248,261.9,59964.37142857143,96.13142857142857,88,87,0.5672125900093954,0.46363719008264465,131,215.60567987714495
2249,267.81999999999994,6171.6766169154225,36.08955223880597,121,80,0.5670136000093997,0.46404995408631766,38,221.16073114006082
2250,263.34000000000003,6031.708333333333,36.208333333333336,98,94,0.5668235200094038,0.46446290174471994,50,231.082807858785
2251,254.36,14995.073619631901,52.73006134969325,93,70,0.5666621500094073,0.4648760330578512,70,220.58409758140704
2252,263.01000000000016,5939.733333333334,37.51794871794872,119,76,0.5664691000094115,0.46528934802571165,79,195.94612089303823
2253,275.17,6481.771428571428,37.77619047619048,122,88,0.566261200009416,0.46570284664830114,47,208.8210528873262
2254,239.76999999999984,10109.064864864866,40.70810810810811,105,80,0.56607805000942,0.46611652892561983,60,220.84869335406535
2255,244.15999999999997,7985.71282051282,37.11794871794872,126,69,0.5658850000094242,0.4665303948576675,45,219.60037364470654
2256,301.36999999999995,49608.94117647059,107.0855614973262,107,80,0.5656998700094282,0.46694444444444444,143,229.85822768899845
2257,252.87,6407.943877551021,39.066326530612244,120,76,0.5655058300094324,0.46735867768595035,47,218.35899399737923
2258,235.96,11764.395721925133,53.711229946524064,113,74,0.5653207000094365,0.4677730945821855,36,211.70117068163214
2259,273.41999999999996,6371.259459459459,37.4,107,78,0.5651375500094404,0.4681876951331496,94,209.28586666519578
2260,239.35999999999993,7601.912568306011,42.814207650273225,92,91,0.5649563800094444,0.468602479338843,66,202.15016777789006
2261,262.54999999999995,4051.933673469388,28.127551020408163,129,67,0.5647623400094486,0.46901744719926536,53,223.4568151843791
2262,257.73999999999995,8090.036269430052,41.3160621761658,108,85,0.5645712700094527,0.46943259871441695,60,200.8936022526242
2263,312.1899999999999,9373.862637362638,42.7967032967033,103,79,0.5643910900094566,0.46984793388429746,118,217.87307936804635
2264,208.23,16207.167664670658,57.880239520958085,93,74,0.5642257600094602,0.4702634527089073,43,215.0489347423622
2265,223.62000000000003,10757.081967213115,46.67213114754098,111,72,0.5640445900094642,0.47067915518824605,70,209.57333549124294
2266,241.7,8076.477386934674,43.21608040201005,112,87,0.5638475800094684,0.4710950413223141,36,235.11966862510795
2267,248.93000000000004,6102.672131147541,36.87978142076503,100,83,0.5636664100094724,0.4715111111111111,58,229.24505119115278
2268,228.79000000000008,9293.14606741573,44.89887640449438,110,68,0.5634901900094762,0.47192736455463735,40,206.9208867362376
2269,265.56000000000023,10580.477157360407,47.16243654822335,114,83,0.5632951600094804,0.4723438016528925,83,219.0649224683113
2270,246.21000000000012,7120.082901554404,40.10880829015544,116,77,0.5631040900094846,0.472760422405877,57,226.2986847576082
2271,283.1600000000001,9945.447368421053,47.921052631578945,108,82,0.5629159900094887,0.4731772268135904,97,225.89020412846617
2272,283.9099999999999,14929.897142857142,54.44,90,85,0.5627427400094924,0.47359421487603315,91,217.6686878313337
2273,264.19000000000017,7450.096446700508,43.005076142131976,111,86,0.5625477100094967,0.47401138659320474,46,246.0903199868759
2274,269.8299999999999,7154.811320754717,39.83018867924528,130,82,0.5623378300095012,0.47442874196510565,45,221.13201999664307
2275,253.37,4198.776699029127,29.398058252427184,132,74,0.5621338900095056,0.47484628099173554,38,226.68924547862082
2276,328.7699999999999,7721.598086124402,41.94736842105263,124,85,0.5619269800095101,0.4752640036730947,105,244.666980976123
2277,244.38000000000008,17932.526315789473,62.05263157894737,102,88,0.5617388800095142,0.47568191000918275,55,232.847645573867
2278,247.59999999999997,13681.916666666666,58.0,107,85,0.5615488000095183,0.4760999999999999,46,227.9456403752168
2279,284.0299999999999,4752.063725490196,30.730392156862745,125,79,0.5613468400095227,0.4765182736455464,45,238.67561801274618
2280,260.85999999999996,8817.35838150289,43.01156069364162,97,76,0.5611755700095264,0.4769367309458218,84,241.44625642809564
2281,211.90000000000006,13128.8391959799,51.36180904522613,110,89,0.5609785600095307,0.47735537190082644,145,238.13387286123918
2282,264.62000000000006,16943.059523809523,64.54761904761905,83,85,0.5608122400095343,0.4777741965105601,76,215.19637667565118
2283,247.86000000000007,10241.902857142857,45.96,107,68,0.5606389900095381,0.478193204775023,83,226.03724794660295
2284,353.43,8435.082872928177,44.12707182320442,100,81,0.560459800009542,0.4786123966942148,183,228.83072193419736
2285,296.53,11266.102150537634,46.09139784946237,95,91,0.560275660009546,0.4790317722681359,133,215.55174397396786
2286,269.69000000000005,4599.683417085427,32.095477386934675,120,79,0.5600786500095503,0.479451331496786,37,237.22666276998856
2287,242.6100000000001,15260.507853403142,57.345549738219894,110,81,0.5598895600095544,0.4798710743801653,78,233.17891894335523
2288,255.23000000000002,9828.705263157895,42.87894736842105,100,90,0.5597014600095584,0.4802910009182736,43,213.82711987244454
2289,278.6800000000001,8220.617647058823,45.779411764705884,119,85,0.5594995000095628,0.48071111111111114,86,225.2283533554451
2290,225.95000000000013,5708.2967032967035,36.73076923076923,103,79,0.5593193200095667,0.4811314049586776,53,237.35606991065728
2291,268.92999999999995,12777.973958333334,51.453125,107,85,0.5591292400095709,0.4815518824609734,71,231.48171921571097
2292,273.5299999999999,8624.064676616916,43.07960199004975,110,91,0.5589302500095752,0.48197254361799813,56,214.4430003189922
2293,274.76999999999987,5297.173469387755,32.11224489795919,109,87,0.5587362100095794,0.4823933884297521,84,244.56604096354272
2294,232.47000000000008,12931.441489361701,57.973404255319146,97,91,0.5585500900095834,0.48281441689623505,48,231.94613926461403
2295,281.6000000000001,8666.014778325123,50.55172413793103,109,94,0.5583491200095878,0.48323562901744727,50,214.5752096974791
2296,255.89999999999995,14219.508287292818,55.55801104972376,103,78,0.5581699300095917,0.4836570247933884,86,237.49162467408576
2297,255.74999999999997,8786.395721925133,44.83422459893048,97,90,0.5579848000095957,0.48407860422405885,73,238.35783514747007
2298,405.7099999999998,21857.3064516129,66.75806451612904,87,99,0.5578006600095997,0.4845003673094582,156,231.9359816376881
2299,221.16,11653.417142857143,50.034285714285716,97,78,0.5576274100096035,0.48492231404958686,28,236.0785183116368
2300,220.5599999999999,24525.227272727272,78.63068181818181,78,98,0.5574531700096073,0.4853444444444444,88,230.03746638514778
2301,267.1300000000001,7240.38947368421,39.810526315789474,110,80,0.5572650700096113,0.4857667584940313,79,249.03801237407484
2302,234.56000000000012,13445.570652173914,56.67391304347826,111,73,0.5570829100096153,0.4861892561983471,43,242.21459299585095
2303,268.44999999999993,8097.476190476191,42.883597883597886,111,78,0.5568958000096194,0.4866119375573922,81,259.8884244949099
2304,264.15000000000003,22538.69512195122,72.89634146341463,82,82,0.5567334400096229,0.4870348025711662,115,240.4346599695159
2305,253.17999999999998,8406.75,43.21195652173913,100,84,0.5565512800096268,0.4874578512396695,38,237.56919223329297
2306,252.6900000000001,12124.251336898396,54.00534759358289,106,81,0.5563661500096309,0.4878810835629018,51,220.96710347364294
2307,215.3400000000001,13458.224852071005,58.30177514792899,89,80,0.5561988400096345,0.4883044995408631,60,242.62109624422513
2308,250.02999999999992,13686.038461538461,59.80769230769231,98,84,0.5560186600096384,0.48872809917355375,62,256.3396479218871
2309,290.4499999999999,13931.513227513227,57.804232804232804,90,99,0.5558315500096425,0.4891518824609733,117,221.50616455078125
2310,226.28999999999976,65865.70680628272,102.21989528795811,101,90,0.5556424600096466,0.48957584940312215,40,232.33928964025688
2311,242.24,10446.41884816754,45.70157068062827,107,84,0.5554533700096507,0.48999999999999994,41,238.17228782114557
2312,221.98,10756.888268156425,48.849162011173185,107,72,0.5552761600096545,0.490424334251607,46,230.94414086581608
2313,220.17000000000002,13553.627777777778,54.94444444444444,114,66,0.5550979600096584,0.490848852157943,44,251.21110163794623
2314,244.41999999999993,9650.844827586207,50.39080459770115,98,76,0.5549257000096621,0.49127355371900827,92,236.8657996681915
2315,239.02000000000004,13566.412429378532,58.090395480225986,88,89,0.5547504700096659,0.49169843893480253,63,239.6307820034566
2316,254.1699999999999,11929.040462427745,53.39306358381503,91,82,0.5545792000096696,0.49212350780532604,84,247.91320571458408
2317,257.73999999999995,7782.885572139304,41.26865671641791,120,81,0.554380210009674,0.4925487603305785,75,238.07052945379002
2318,255.97999999999976,11641.876288659794,50.08247422680412,112,82,0.5541881500096781,0.4929741965105602,39,240.13400362447365
2319,295.95000000000005,7842.478947368421,40.55789473684211,117,73,0.5540000500096822,0.49339981634527086,113,232.6107510365938
2320,237.08999999999995,9940.698412698413,49.216931216931215,110,79,0.5538129400096863,0.4938256198347108,66,246.35379254376446
2321,257.8900000000001,14805.741758241758,53.73626373626374,90,92,0.5536327600096902,0.49425160697887965,79,259.3882890219217
2322,257.73000000000013,7324.4,38.45641025641026,118,77,0.5534397100096944,0.4946777777777778,43,255.67072705978003
2323,203.68999999999997,12657.278787878788,54.57575757575758,86,79,0.5532763600096979,0.4951041322314049,53,246.4129885818019
2324,223.84999999999988,20514.761363636364,71.25568181818181,93,83,0.5531021200097017,0.4955306703397613,63,223.88733006065542
2325,230.50000000000009,6643.086486486486,41.5945945945946,113,72,0.5529189700097057,0.4959573921028466,35,277.3750727060679
2326,302.78999999999996,13182.039215686274,53.61764705882353,120,84,0.5527170100097101,0.4963842975206612,101,273.2458271699793
2327,285.6900000000001,10129.922279792747,45.32642487046632,95,98,0.5525259400097142,0.49681138659320473,60,238.2919819737963
2328,204.36999999999983,14532.387878787878,58.945454545454545,87,78,0.5523625900097178,0.49723865932047756,41,249.51554604154646
2329,264.49999999999994,10220.174358974358,48.13846153846154,102,93,0.552169540009722,0.4976661157024793,73,274.6442504882813
2330,260.6700000000001,7448.251231527093,41.847290640394085,123,80,0.5519685700097263,0.49809375573921033,46,266.54052195995314
2331,302.45000000000005,11617.59793814433,55.16494845360825,119,75,0.5517765100097305,0.4985215794306703,143,250.68546193899567
2332,259.73,16016.564102564103,58.59487179487179,101,94,0.5515834600097347,0.4989495867768596,64,243.00747315822503
2333,246.00000000000014,8859.479591836734,45.005102040816325,120,76,0.5513894200097389,0.49937777777777775,32,257.75212528267684
2334,371.88,18875.640211640213,61.37566137566137,87,102,0.551202310009743,0.4998061524334251,157,243.90803463244563
2335,271.36,8929.815028901734,46.676300578034684,91,82,0.5510310400097467,0.5002347107438017,116,276.1940358112313
2336,269.42,7825.811111111111,40.31666666666667,95,85,0.5508528400097505,0.5006634527089072,70,240.02356333202786
2337,252.12000000000015,15933.079545454546,63.40909090909091,93,83,0.5506786000097543,0.501092378328742,82,235.05544962666252
2338,269.82000000000005,12848.548571428571,56.88,89,86,0.5505053500097581,0.5015214876033057,90,286.36764298575264
2339,312.52,12343.259668508288,52.12707182320442,96,85,0.550326160009762,0.5019507805325988,114,260.7997108585927
2340,252.18000000000006,9777.844086021505,51.204301075268816,106,80,0.550142020009766,0.5023802571166207,74,238.89886015204974
2341,254.97,10918.95081967213,51.02732240437158,105,78,0.5499608500097699,0.502809917355372,62,240.4204542232993
2342,258.3500000000001,7521.446153846154,44.55897435897436,118,77,0.5497678000097741,0.5032397612488521,47,253.08381400475136
2343,231.47999999999973,11416.823529411764,49.283422459893046,107,80,0.5495826700097781,0.5036697887970616,50,255.99804166294038
2344,260.45,12467.313953488372,53.133720930232556,97,75,0.5494123900097818,0.5041,95,261.01803899920264
2345,247.99000000000012,9451.620111731843,45.97206703910614,88,91,0.5492351800097857,0.5045303948576676,48,256.98029227230137
2346,211.73000000000008,16624.841463414636,58.96341463414634,85,79,0.5490728200097892,0.5049609733700642,66,241.00518324317002
2347,255.31999999999982,18458.356020942407,58.31937172774869,96,95,0.5488837300097933,0.5053917355371901,79,259.4984528881093
2348,254.7099999999999,10533.761658031088,45.52849740932643,108,85,0.5486926600097974,0.505822681359045,50,252.12341770112823
2349,280.35999999999996,8569.878172588833,46.21827411167513,110,87,0.5484976300098017,0.506253810835629,62,258.8504299706009
2350,326.10999999999996,11305.31693989071,52.31693989071038,98,85,0.5483164600098056,0.5066851239669421,141,253.10143647428418
2351,221.78999999999996,5247.11797752809,33.13483146067416,116,62,0.5481402400098094,0.5071166207529845,54,247.1482164082902
2352,218.56999999999996,11826.23163841808,51.847457627118644,95,82,0.5479650100098132,0.5075483011937557,58,235.11140897718528
2353,240.20999999999987,7382.434782608696,42.18478260869565,102,82,0.5477828500098172,0.5079801652892563,33,236.69284660919854
2354,264.1299999999999,13803.504807692309,54.06730769230769,121,87,0.5475769300098217,0.5084122130394857,77,234.0901015996933
2355,438.1399999999998,18844.43076923077,60.91794871794872,101,94,0.5473838800098259,0.5088444444444445,204,263.9159447498811
2356,287.8399999999998,10583.348484848484,54.55050505050505,103,95,0.5471878600098301,0.5092768595041323,126,254.45245159033573
2357,276.3500000000001,16442.054455445545,59.86138613861386,99,103,0.5469878800098344,0.5097094582185492,87,258.81838886336527
2358,209.7299999999999,16089.441176470587,60.141176470588235,77,93,0.5468195800098381,0.5101422405876951,41,245.75108340768253
2359,256.79999999999984,11175.938202247191,47.752808988764045,106,72,0.5466433600098419,0.5105752066115703,87,248.64154522070723
2360,262.91,19670.18232044199,72.50828729281768,96,85,0.5464641700098458,0.5110083562901745,84,250.85814624596696
2361,245.08000000000007,15480.245,54.53,114,86,0.5462661700098501,0.5114416896235079,42,255.47396427631378
2362,293.09000000000003,18226.707182320442,59.28176795580111,93,88,0.546086980009854,0.5118752066115703,123,234.97874387456568
2363,205.35000000000005,10787.182352941176,54.84117647058824,92,78,0.5459186800098577,0.5123089072543617,59,262.77923524519974
