episode,episode_rewards,waiting_times,queue_lengths,explore_counts,exploit_counts,epsilon_values,curriculum_difficulties,vehicle_counts,losses
1418,0.8800000000000079,4080.088,21.8,114,11,0.914968405001846,0.1843791551882461,14,349.81476655578615
1419,14.470000000000006,6531.241666666667,26.3,106,14,0.9149090050018472,0.18463948576675848,38,305.15674756368
1420,3.7299999999999867,5111.5317460317465,24.214285714285715,111,15,0.9148466350018486,0.18489999999999998,24,332.79763218713185
1421,5.869999999999997,4184.2844827586205,24.21551724137931,109,7,0.9147892150018498,0.1851606978879706,31,316.9830287653824
1422,6.710000000000004,5339.616666666667,26.191666666666666,108,12,0.9147298150018511,0.18542157943067034,31,316.8477562268575
1423,10.550000000000004,4564.9,23.525,112,8,0.9146704150018524,0.18568264462809916,28,333.1833923339844
1424,6.4700000000000095,4705.72268907563,24.33613445378151,111,8,0.9146115100018537,0.1859438934802571,19,321.22086978559736
1425,44.80000000000001,7333.780487804878,25.24390243902439,113,10,0.914550625001855,0.18620532598714418,55,329.82641702357347
1426,5.029999999999998,4534.75652173913,21.356521739130436,108,7,0.9144937000018563,0.18646694214876033,34,330.2709255052649
1427,15.110000000000003,3427.75,20.775,108,12,0.9144343000018575,0.1867287419651056,38,298.9100108385086
1428,5.539999999999996,6212.059322033899,23.47457627118644,105,13,0.9143758900018588,0.18699072543617998,31,339.49948955794514
1429,11.160000000000002,5781.205357142857,27.330357142857142,97,15,0.91432045000186,0.1872528925619835,31,328.08901844705855
1430,3.8400000000000025,5190.973214285715,24.5625,98,14,0.9142650100018612,0.18751524334251607,22,316.80798733234406
1431,4.359999999999994,4065.8333333333335,21.605263157894736,98,16,0.9142085800018624,0.1877777777777778,25,318.47300419054534
1432,20.119999999999994,4754.229357798165,24.155963302752294,94,15,0.9141546250018636,0.1880404958677686,40,295.87010565591515
1433,2.1100000000000008,4499.296610169492,23.89830508474576,109,9,0.9140962150018649,0.18830339761248854,18,332.0681808924271
1434,5.110000000000013,6321.361344537815,25.88235294117647,108,11,0.9140373100018662,0.18856648301193757,34,304.3401575809767
1435,9.809999999999995,3052.0,20.305084745762713,107,11,0.9139789000018674,0.1888297520661157,28,303.36098397788356
1436,0.8600000000000044,5185.7844827586205,25.53448275862069,102,14,0.9139214800018687,0.18909320477502298,21,273.7631786938371
1437,5.529999999999998,3676.90756302521,22.428571428571427,110,9,0.91386257500187,0.18935684113865933,27,298.8750075091835
1438,3.6600000000000037,5911.16806722689,27.294117647058822,109,10,0.9138036700018712,0.18962066115702478,30,322.6700595887769
1439,11.23,3999.863247863248,22.974358974358974,107,10,0.9137457550018725,0.18988466483011934,48,326.7559161389995
1440,14.249999999999996,5119.007936507936,23.873015873015873,115,11,0.9136833850018738,0.19014885215794305,45,311.26740864345004
1441,21.599999999999994,4944.816666666667,24.883333333333333,112,8,0.9136239850018751,0.19041322314049586,40,313.66466364860537
1442,27.579999999999995,4882.7008547008545,26.136752136752136,106,11,0.9135660700018764,0.19067777777777775,60,258.4904898782062
1443,5.530000000000002,6203.384615384615,26.692307692307693,103,14,0.9135081550018777,0.1909425160697888,25,318.0858984727126
1444,5.290000000000008,3689.122950819672,21.42622950819672,107,15,0.913447765001879,0.19120743801652892,22,329.3550754218805
1445,1.660000000000002,6720.138211382114,27.59349593495935,108,15,0.9133868800018803,0.19147254361799815,26,319.3657546004629
1446,0.6100000000000004,3696.6279069767443,20.093023255813954,123,6,0.9133230250018817,0.1917378328741965,15,308.8785752584768
1447,20.59000000000001,4071.5163934426228,23.737704918032787,110,12,0.913262635001883,0.19200330578512395,48,313.026994189278
1448,19.29,6142.789473684211,25.087719298245613,101,13,0.9132062050018842,0.19226896235078053,48,311.8745520240382
1449,7.609999999999992,12169.29411764706,37.142857142857146,104,15,0.9131473000018855,0.1925348025711662,28,293.0090880514193
1450,2.510000000000026,13600.743801652892,33.49586776859504,109,12,0.9130874050018868,0.192800826446281,17,281.97929815812546
1451,2.070000000000003,4948.382113821138,23.260162601626018,115,8,0.9130265200018881,0.19306703397612487,20,315.5961710301841
1452,15.309999999999999,4047.9752066115702,22.578512396694215,111,10,0.9129666250018894,0.19333342516069787,44,332.9579307540389
1453,7.530000000000005,11551.043859649122,35.14912280701754,99,15,0.9129101950018906,0.1936,32,302.764465298569
1454,5.540000000000003,5317.291666666667,24.366666666666667,115,5,0.9128507950018919,0.19386675849403123,33,321.17953055699667
1455,11.830000000000002,5381.01652892562,25.801652892561982,111,10,0.9127909000018932,0.19413370064279156,33,271.1823921203613
1456,2.8600000000000003,3682.4201680672268,21.386554621848738,108,11,0.9127319950018945,0.194400826446281,25,297.3309121652812
1457,13.229999999999997,9483.850877192983,30.719298245614034,107,7,0.9126755650018957,0.19466813590449955,48,283.38196931805527
1458,1.9800000000000004,3396.3387096774195,20.68548387096774,117,7,0.9126141850018971,0.1949356290174472,20,287.63002669426703
1459,1.980000000000007,6391.183333333333,29.1,108,12,0.9125547850018983,0.195203305785124,20,324.6550168355306
1460,4.879999999999999,2334.3360655737706,18.327868852459016,110,12,0.9124943950018997,0.19547116620752986,23,301.50625288291053
1461,5.630000000000017,12276.508771929824,34.54385964912281,105,9,0.9124379650019009,0.19573921028466484,32,298.4688886006673
1462,3.54000000000001,5132.05785123967,25.487603305785125,112,9,0.9123780700019022,0.19600743801652895,26,289.46587436455343
1463,2.160000000000015,5003.226890756303,23.95798319327731,109,10,0.9123191650019035,0.19627584940312215,22,283.6884347290552
1464,3.5200000000000022,5310.959016393443,26.008196721311474,114,8,0.9122587750019048,0.19654444444444447,24,281.161752180975
1465,3.100000000000005,4859.940170940171,26.316239316239315,104,13,0.912200860001906,0.1968132231404959,18,296.48134790730273
1466,10.03000000000001,7604.017094017094,29.213675213675213,110,7,0.9121429450019073,0.19708218549127643,33,277.4159213090554
1467,2.920000000000002,4969.508771929824,25.37719298245614,105,9,0.9120865150019085,0.19735133149678602,21,293.2690106944034
1468,9.759999999999993,4540.910569105691,24.008130081300813,115,8,0.9120256300019098,0.19762066115702479,38,278.1536119197442
1469,1.8299999999999987,2480.6589147286822,17.031007751937985,121,8,0.9119617750019112,0.19789017447199264,19,293.8650029943895
1470,11.560000000000027,8099.587719298245,32.94736842105263,102,12,0.9119053450019124,0.19815987144168962,34,295.1495213759573
1471,6.210000000000006,4661.25,23.25,104,12,0.9118479250019137,0.19842975206611568,28,269.7776205128637
1472,2.0,4627.530434782609,23.347826086956523,102,13,0.9117910000019149,0.19869981634527087,20,253.03784448374873
1473,9.200000000000015,6513.185483870968,28.322580645161292,110,14,0.9117296200019163,0.19897006427915517,34,263.71808914215336
1474,51.72999999999999,4509.826446280992,24.371900826446282,105,16,0.9116697250019176,0.1992404958677686,66,280.51461692683955
1475,1.9100000000000108,5313.479338842975,24.917355371900825,112,9,0.9116098300019189,0.1995111111111111,21,272.28399593573954
1476,17.58999999999999,5689.591666666666,27.025,110,10,0.9115504300019202,0.19978191000918272,49,265.22840815385183
1477,2.6799999999999966,4267.091666666666,23.458333333333332,114,6,0.9114910300019214,0.20005289256198347,25,225.6265593369802
1478,4.7400000000000055,4208.109243697479,23.30252100840336,106,13,0.9114321250019227,0.2003240587695133,32,274.76482199019745
1479,7.7200000000000095,5345.195121951219,26.040650406504064,115,8,0.911371240001924,0.20059540863177228,31,274.5897036878074
1480,5.680000000000002,3985.025641025641,22.5982905982906,105,12,0.9113133250019253,0.20086694214876033,26,287.6065361153366
1481,18.25,5364.4152542372885,25.66949152542373,109,9,0.9112549150019266,0.2011386593204775,44,272.2651135638609
1482,8.060000000000006,5725.772357723577,27.203252032520325,113,10,0.9111940300019279,0.2014105601469238,29,259.329392285851
1483,6.090000000000011,9407.891666666666,33.71666666666667,108,12,0.9111346300019292,0.20168264462809918,36,285.669095993042
1484,10.479999999999993,4569.859504132231,24.512396694214875,111,10,0.9110747350019305,0.20195491276400368,37,274.3443769029349
1485,5.829999999999989,3842.719008264463,21.826446280991735,111,10,0.9110148400019318,0.2022273645546373,28,285.43230564338114
1486,5.1299999999999955,5383.65811965812,26.29059829059829,105,12,0.910956925001933,0.2025,26,282.51541737613513
1487,2.049999999999983,4883.524193548387,24.717741935483872,115,9,0.9108955450019344,0.20277281910009184,20,285.01505978645815
1488,7.039999999999995,3347.6639344262294,20.975409836065573,117,5,0.9108351550019357,0.20304582185491277,25,240.69184739472436
1489,18.799999999999994,6828.532110091744,28.486238532110093,99,10,0.9107812000019369,0.20331900826446284,42,278.9916436781577
1490,1.33999999999999,5168.721739130435,25.91304347826087,106,9,0.9107242750019381,0.20359237832874197,23,247.7349441860033
1491,3.809999999999988,9673.016260162602,33.3089430894309,117,6,0.9106633900019394,0.20386593204775025,29,269.6390967485381
1492,2.260000000000021,14462.516666666666,38.50833333333333,109,11,0.9106039900019407,0.20413966942148762,25,245.29927415450413
1493,3.159999999999989,6308.421875,27.546875,116,12,0.9105406300019421,0.2044135904499541,23,245.51048842072487
1494,21.0,4534.55462184874,25.058823529411764,109,10,0.9104817250019434,0.20468769513314972,53,207.02720313512978
1495,5.379999999999995,8106.483333333334,29.541666666666668,112,8,0.9104223250019446,0.20496198347107436,36,259.3231652319431
1496,7.51000000000001,3969.7368421052633,22.236842105263158,108,6,0.9103658950019459,0.20523645546372818,33,250.48315740886488
1497,8.969999999999986,4442.245901639344,24.81967213114754,106,16,0.9103055050019472,0.2055111111111111,40,254.75986906739533
1498,9.430000000000023,8077.6484375,29.8125,118,10,0.9102421450019486,0.20578595041322312,41,265.38614001870155
1499,7.979999999999993,4151.117647058823,23.319327731092436,105,14,0.9101832400019498,0.20606097337006427,39,254.2064827991133
1500,1.6200000000000054,5197.484126984127,25.841269841269842,116,10,0.9101208700019512,0.2063361799816345,17,246.93708995031932
1501,1.9299999999999922,7356.127118644068,28.559322033898304,111,7,0.9100624600019525,0.20661157024793386,26,267.98584099947396
1502,5.369999999999989,5294.495726495727,24.136752136752136,109,8,0.9100045450019537,0.20688714416896234,29,260.32053319816913
1503,15.719999999999981,7198.239316239316,29.094017094017094,104,13,0.909946630001955,0.2071629017447199,49,280.85857435373157
1504,2.62,8041.651376146789,33.10091743119266,98,11,0.9098926750019561,0.2074388429752066,27,249.7279174874682
1505,13.500000000000005,4894.238938053098,26.035398230088497,96,17,0.9098367400019574,0.2077149678604224,52,264.2683014321116
1506,6.43,5269.034188034188,26.623931623931625,108,9,0.9097788250019586,0.2079912764003673,33,223.09966747577374
1507,90.69,7210.373015873016,29.365079365079364,116,10,0.90971645500196,0.2082677685950413,90,272.7991766551184
1508,3.620000000000007,5294.566371681416,25.82300884955752,98,15,0.9096605200019612,0.20854444444444445,24,247.67333916858234
1509,0.6999999999999893,5261.166666666667,25.976190476190474,122,4,0.9095981500019625,0.20882130394857668,16,244.11010781545488
1510,3.640000000000006,3447.6525423728813,21.627118644067796,107,11,0.9095397400019638,0.20909834710743802,28,248.8853380801314
1511,52.08,5347.737288135593,26.5,108,10,0.9094813300019651,0.20937557392102846,94,305.0028988143145
1512,4.369999999999996,3905.8205128205127,23.196581196581196,103,14,0.9094234150019663,0.20965298438934804,30,264.90281436789746
1513,1.9500000000000004,2930.0677966101694,19.720338983050848,103,15,0.9093650050019676,0.20993057851239671,17,240.0961382873988
1514,7.529999999999989,4174.8536585365855,22.910569105691057,111,12,0.9093041200019689,0.21020835629017448,39,254.72335983679545
1515,2.0000000000000036,4129.341085271318,23.62015503875969,121,8,0.9092402650019703,0.21048631772268137,22,264.38235646624895
1516,12.590000000000014,5809.378151260505,27.45378151260504,106,13,0.9091813600019716,0.21076446280991737,35,246.67425154036835
1517,10.32000000000001,6463.611570247934,26.619834710743802,114,7,0.9091214650019729,0.21104279155188246,34,243.98068830789614
1518,3.1499999999999932,14436.658333333333,39.93333333333333,115,5,0.9090620650019742,0.2113213039485767,24,259.3020491202672
1519,7.829999999999991,6111.588235294118,28.210084033613445,107,12,0.9090031600019755,0.2116,33,236.45325769696916
1520,2.269999999999997,8285.008771929824,31.54385964912281,107,7,0.9089467300019767,0.21187887970615246,23,223.34504606012712
1521,52.01999999999998,5462.876033057852,25.644628099173552,110,11,0.908886835001978,0.212157943067034,70,242.8003740231853
1522,22.85,5030.34188034188,23.17948717948718,102,15,0.9088289200019792,0.21243719008264464,41,228.23642616598016
1523,11.309999999999997,6677.663636363636,28.618181818181817,97,13,0.9087744700019804,0.21271662075298436,43,218.6441402088512
1524,11.470000000000006,8304.110236220473,31.433070866141733,117,10,0.9087116050019818,0.21299623507805324,39,245.69622400238757
1525,17.509999999999984,6962.456896551724,28.086206896551722,105,11,0.908654185001983,0.21327603305785123,41,245.93927670347279
1526,75.16,7229.822033898305,30.059322033898304,108,10,0.9085957750019843,0.2135560146923783,89,240.15840865797915
1527,12.33000000000001,5086.275862068966,26.663793103448278,104,12,0.9085383550019855,0.2138361799816345,46,233.09879313666244
1528,11.920000000000002,6348.825,28.833333333333332,110,10,0.9084789550019868,0.21411652892561983,44,216.68665935993195
1529,9.699999999999994,5014.859649122807,25.710526315789473,105,9,0.9084225250019881,0.21439706152433424,34,227.69536869986015
1530,2.669999999999992,6409.196581196581,28.213675213675213,103,14,0.9083646100019893,0.21467777777777777,23,238.25789594242715
1531,35.90999999999998,7392.727272727273,30.05785123966942,109,12,0.9083047150019906,0.2149586776859504,53,229.95927526142972
1532,1.5900000000000034,11324.6,34.03333333333333,111,9,0.9082453150019919,0.21523976124885214,20,212.1908662001292
1533,12.030000000000012,7752.446280991736,29.198347107438018,105,16,0.9081854200019932,0.215521028466483,31,209.7761238507988
1534,13.029999999999994,4015.424,23.336,115,10,0.9081235450019945,0.21580247933884297,40,234.88907147216796
1535,2.9599999999999813,5081.417322834645,25.023622047244096,114,13,0.9080606800019959,0.21608411386593204,23,226.81326754262128
1536,6.1600000000000055,5317.846153846154,26.60683760683761,106,11,0.9080027650019972,0.21636593204775023,38,205.29281459710538
1537,3.1699999999999946,5408.803278688524,26.524590163934427,106,16,0.9079423750019985,0.2166479338842975,19,233.3740734506826
1538,11.129999999999995,7839.951612903225,29.20967741935484,109,15,0.9078809950019998,0.2169301193755739,40,212.815187515751
1539,116.52000000000001,12220.378151260504,35.80672268907563,107,12,0.9078220900020011,0.21721248852157943,98,225.91841016496932
1540,1.950000000000005,3631.313559322034,21.93220338983051,107,11,0.9077636800020024,0.21749504132231406,13,207.29321814391574
1541,1.8399999999999985,5372.626086956522,27.156521739130437,106,9,0.9077067550020036,0.2177777777777778,13,204.10555021037226
1542,10.959999999999996,4932.040322580645,24.548387096774192,114,10,0.9076453750020049,0.2180606978879706,43,248.68385444148893
1543,4.480000000000006,3755.405172413793,22.948275862068964,106,10,0.9075879550020062,0.21834380165289258,22,236.70960702567265
1544,7.409999999999998,3483.991869918699,22.853658536585368,114,9,0.9075270700020075,0.21862708907254363,37,219.13664234750638
1545,1.5900000000000007,3818.4666666666667,22.866666666666667,113,7,0.9074676700020088,0.2189105601469238,22,224.88667648633322
1546,1.9500000000000148,15923.618644067798,35.16101694915254,110,8,0.90740926000201,0.21919421487603308,17,234.3812973539708
1547,4.580000000000005,6731.186046511628,29.782945736434108,118,11,0.9073454050020114,0.21947805325987146,34,219.88628427372421
1548,72.51999999999998,8518.120689655172,32.46551724137931,104,12,0.9072879850020127,0.21976207529843894,82,232.53876330934722
1549,9.130000000000003,3991.5172413793102,22.79310344827586,105,11,0.9072305650020139,0.22004628099173557,44,224.6361708805479
1550,4.309999999999998,5319.077586206897,25.96551724137931,98,18,0.9071731450020152,0.22033067033976128,25,221.90835916584936
1551,12.370000000000008,8436.766666666666,32.46666666666667,115,5,0.9071137450020165,0.2206152433425161,29,215.66903149286907
1552,26.82999999999999,5398.414414414415,26.72972972972973,97,14,0.9070588000020177,0.22089999999999999,58,239.37339760376526
1553,1.3300000000000007,4276.032258064516,23.120967741935484,107,17,0.906997420002019,0.22118494031221303,23,235.71599997243572
1554,24.989999999999995,6441.3828125,27.3828125,118,10,0.9069340600020204,0.22147006427915517,57,229.56863203644753
1555,15.789999999999997,5688.852459016393,27.860655737704917,111,11,0.9068736700020217,0.22175537190082642,49,234.73302869327733
1556,4.359999999999992,3277.984,20.632,112,13,0.906811795002023,0.2220408631772268,29,224.9174498939514
1557,6.3799999999999955,3963.016806722689,22.840336134453782,107,12,0.9067528900020243,0.2223265381083563,31,207.9495190692549
1558,22.510000000000005,5586.1056910569105,25.1869918699187,110,13,0.9066920050020256,0.22261239669421487,47,226.13168088401235
1559,7.919999999999989,11434.106557377048,36.25409836065574,112,10,0.9066316150020269,0.22289843893480255,32,216.29301504228937
1560,4.440000000000023,8985.098360655738,32.49180327868852,110,12,0.9065712250020282,0.22318466483011937,29,209.76228460718374
1561,6.629999999999998,4209.216666666666,24.716666666666665,108,12,0.9065118250020295,0.22347107438016528,37,237.99241126378377
1562,1.5699999999999923,5375.7213114754095,26.28688524590164,116,6,0.9064514350020308,0.2237576675849403,23,212.88529418726438
1563,4.2299999999999995,7046.431034482759,29.25,101,15,0.9063940150020321,0.22404444444444443,27,226.8408612876103
1564,2.4700000000000077,3744.9435483870966,22.508064516129032,107,17,0.9063326350020334,0.22433140495867768,23,212.85736300868373
1565,6.130000000000001,7839.715447154472,31.51219512195122,108,15,0.9062717500020347,0.22461854912764004,36,217.42396401195992
1566,3.7400000000000024,4871.688524590164,25.229508196721312,107,15,0.9062113600020361,0.2249058769513315,29,200.23670191843001
1567,0.5500000000000007,4718.563492063492,24.484126984126984,117,9,0.9061489900020374,0.22519338842975206,17,221.1918638774327
1568,24.040000000000006,6996.826446280992,30.487603305785125,111,10,0.9060890950020387,0.22548108356290175,56,201.0102639158895
1569,14.390000000000011,11420.096,36.2,115,10,0.9060272200020401,0.22576896235078053,41,200.44549574279785
1570,8.159999999999995,3056.5481481481484,20.296296296296298,122,13,0.9059603950020415,0.22605702479338843,30,219.5715912218447
1571,44.37999999999999,6745.886178861789,30.528455284552845,107,16,0.9058995100020428,0.22634527089072545,64,203.1521555660217
1572,7.619999999999999,6904.833333333333,30.216666666666665,110,10,0.9058401100020441,0.22663370064279156,36,211.22320471604664
1573,7.970000000000004,3975.1951219512193,21.650406504065042,114,9,0.9057792250020454,0.2269223140495868,37,208.4138266400593
1574,14.389999999999999,7719.829457364341,29.248062015503876,116,13,0.9057153700020468,0.2272111111111111,41,207.3953056039736
1575,2.779999999999999,5979.95,26.558333333333334,109,11,0.9056559700020481,0.22750009182736458,22,226.96082261403402
1576,5.129999999999985,6377.495726495727,28.102564102564102,107,10,0.9055980550020494,0.22778925619834714,34,189.98413488599988
1577,2.5899999999999945,12809.150442477876,40.65486725663717,100,13,0.9055421200020506,0.2280786042240588,15,189.2413061361397
1578,11.430000000000003,6018.579831932773,30.058823529411764,110,9,0.9054832150020519,0.22836813590449956,38,223.3239689434276
1579,3.8399999999999976,5927.1,26.533333333333335,105,15,0.9054238150020532,0.22865785123966945,22,200.07388960520427
1580,6.269999999999975,6567.735537190083,27.71900826446281,111,10,0.9053639200020545,0.2289477502295684,43,190.95757493893962
1581,1.4499999999999993,3424.9666666666667,21.308333333333334,109,11,0.9053045200020557,0.2292378328741965,17,181.92962335745494
1582,2.570000000000011,6841.78125,29.9296875,115,13,0.9052411600020571,0.22952809917355368,22,194.4073828458786
1583,25.89,4220.503937007874,24.716535433070867,112,15,0.9051782950020585,0.22981854912764002,54,195.13845024709627
1584,8.150000000000002,5335.09756097561,26.203252032520325,105,18,0.9051174100020598,0.23010918273645545,35,200.31174982660184
1585,4.019999999999999,5051.932203389831,26.084745762711865,106,12,0.9050590000020611,0.2304,31,187.32500810946448
1586,4.899999999999997,5734.691588785046,28.560747663551403,93,14,0.9050060350020622,0.23069100091827363,33,209.1729505841977
1587,5.23000000000001,5924.720338983051,28.576271186440678,104,14,0.9049476250020635,0.2309821854912764,24,191.61541872509454
1588,19.969999999999988,4641.856,23.728,115,10,0.9048857500020648,0.23127355371900826,50,188.131990486145
1589,1.4699999999999984,5365.427419354839,26.048387096774192,115,9,0.9048243700020662,0.23156510560146923,20,203.1457740722164
1590,10.579999999999975,16470.859649122805,39.8421052631579,105,9,0.9047679400020674,0.23185684113865931,42,186.46580701961852
1591,11.840000000000012,4725.645669291339,24.88976377952756,115,12,0.9047050750020688,0.23214876033057852,37,181.46046772904285
1592,1.849999999999996,3327.4375,21.4609375,119,9,0.9046417150020701,0.23244086317722681,21,199.1719120889902
1593,5.43000000000001,8084.745901639344,30.934426229508198,109,13,0.9045813250020714,0.23273314967860423,24,184.35570462805325
1594,13.629999999999985,7275.158333333334,32.025,109,11,0.9045219250020727,0.23302561983471073,52,201.55949090321857
1595,1.350000000000005,6444.344537815126,30.571428571428573,106,13,0.904463020002074,0.2333182736455464,16,201.02208482918618
1596,6.739999999999973,8451.436974789916,31.386554621848738,110,9,0.9044041150020753,0.2336111111111111,35,183.11199885456503
1597,16.840000000000003,4337.25,24.3828125,118,10,0.9043407550020767,0.23390413223140497,47,199.72040168195963
1598,3.5799999999999867,6794.446153846154,30.79230769230769,117,13,0.9042764050020781,0.23419733700642792,30,191.08677711120018
1599,3.9900000000000135,16249.033333333333,43.291666666666664,110,10,0.9042170050020794,0.23449072543618,21,176.83257392247518
1600,15.690000000000008,6461.1623931623935,28.136752136752136,104,13,0.9041590900020806,0.23478429752066116,49,183.16495653299185
1601,6.559999999999989,4956.488,24.568,113,12,0.904097215002082,0.23507805325987147,34,185.11598720359802
1602,10.489999999999997,6946.296610169492,30.338983050847457,108,10,0.9040388050020832,0.23537199265381084,45,183.81722180318025
1603,11.800000000000008,4891.564516129032,25.241935483870968,105,19,0.9039774250020846,0.23566611570247936,36,197.28691087230558
1604,9.019999999999996,5086.888888888889,25.085470085470085,106,11,0.9039195100020858,0.23596042240587697,26,200.95571946690225
1605,1.5799999999999903,4892.456,25.856,111,14,0.9038576350020872,0.2362549127640037,23,186.07609144592286
1606,2.7099999999999884,9257.380165289256,34.05785123966942,107,14,0.9037977400020885,0.23654958677685953,23,168.56768481987567
1607,15.459999999999999,4155.607692307693,25.115384615384617,120,10,0.9037333900020899,0.23684444444444447,42,182.167972608713
1608,28.32999999999999,7467.308943089431,33.6260162601626,110,13,0.9036725050020912,0.23713948576675853,51,176.87100097222057
1609,4.1800000000000015,3767.2580645161293,22.427419354838708,114,10,0.9036111250020925,0.23743471074380162,32,188.52777674890334
1610,7.089999999999998,4830.5210084033615,25.88235294117647,110,9,0.9035522200020938,0.2377301193755739,28,169.45733208215538
1611,20.660000000000004,3519.3688524590166,22.737704918032787,110,12,0.9034918300020951,0.23802571166207528,53,229.27801333880817
1612,18.41999999999999,5012.426229508197,26.28688524590164,108,14,0.9034314400020964,0.23832148760330576,43,195.28841824609725
1613,3.8700000000000037,4501.1557377049185,23.540983606557376,113,9,0.9033710500020977,0.23861744719926536,20,191.75903098309627
1614,4.909999999999997,3761.304,23.048,117,8,0.9033091750020991,0.23891359044995408,24,167.32432997894287
1615,10.279999999999998,4477.245901639344,24.639344262295083,112,10,0.9032487850021004,0.2392099173553719,41,161.8647377061062
1616,7.620000000000002,4563.034188034188,25.205128205128204,101,16,0.9031908700021016,0.23950642791551882,33,166.6345112629426
1617,7.43,5699.892561983471,27.198347107438018,110,11,0.9031309750021029,0.23980312213039484,38,182.83542514832553
1618,8.770000000000005,4481.339285714285,25.9375,101,11,0.9030755350021041,0.24009999999999998,46,191.71896249055862
1619,5.549999999999996,3791.875,23.891666666666666,113,7,0.9030161350021054,0.24039706152433424,29,179.40401740868887
1620,6.819999999999997,5936.581967213115,27.524590163934427,114,8,0.9029557450021067,0.24069430670339761,28,159.37461465304014
1621,17.77,6860.735042735043,29.085470085470085,107,10,0.902897830002108,0.24099173553719008,48,172.04040180108487
1622,1.3500000000000005,6448.24347826087,29.234782608695653,107,8,0.9028409050021092,0.24128934802571167,16,173.91712406821873
1623,7.050000000000006,5339.44,25.256,118,7,0.9027790300021106,0.24158714416896235,33,186.37158819580077
1624,7.239999999999999,4779.913385826771,26.165354330708663,119,8,0.9027161650021119,0.24188512396694214,25,169.1297554706964
1625,8.00000000000001,7948.583333333333,34.09166666666667,108,12,0.9026567650021132,0.24218328741965106,36,163.39230862061183
1626,15.270000000000007,3608.0725806451615,22.10483870967742,111,13,0.9025953850021146,0.24248163452708907,48,171.06588375952936
1627,18.22,3818.95,24.133333333333333,105,15,0.9025359850021158,0.2427801652892562,47,169.51372598807018
1628,3.0599999999999907,5478.974137931034,25.95689655172414,109,7,0.9024785650021171,0.24307887970615244,32,167.92448194273587
1629,0.7099999999999831,6111.362068965517,29.663793103448278,105,11,0.9024211450021183,0.2433777777777778,14,174.48918442890562
1630,27.460000000000008,6462.616666666667,29.925,111,9,0.9023617450021196,0.24367685950413226,53,164.61962943871816
1631,22.68999999999999,9957.059829059828,35.717948717948715,104,13,0.9023038300021209,0.2439761248852158,58,165.5868962279752
1632,2.3199999999999923,5366.081300813008,29.463414634146343,115,8,0.9022429450021222,0.24427557392102847,23,186.32593530174194
1633,2.4499999999999953,4072.0833333333335,23.891666666666666,107,13,0.9021835450021235,0.24457520661157026,27,164.85053151448568
1634,4.330000000000011,6950.017094017094,31.17094017094017,104,13,0.9021256300021248,0.24487502295684116,36,165.5346687104967
1635,4.049999999999986,10575.252032520326,34.520325203252035,112,11,0.9020647450021261,0.24517502295684115,30,175.49175695093666
1636,5.489999999999997,5251.466101694915,27.97457627118644,110,8,0.9020063350021273,0.24547520661157027,33,156.0613824553409
1637,19.519999999999985,8086.438016528926,30.983471074380166,110,11,0.9019464400021286,0.24577557392102845,46,154.51472808900942
1638,2.869999999999995,3381.866666666667,22.383333333333333,110,10,0.9018870400021299,0.24607612488521577,29,163.84945761362712
1639,6.6600000000000055,8703.86507936508,32.15873015873016,117,9,0.9018246700021313,0.2463768595041322,38,165.0023737748464
1640,12.690000000000017,17854.80172413793,48.26724137931034,106,10,0.9017672500021325,0.24667777777777775,48,167.57592382102177
1641,2.4600000000000275,15245.78947368421,40.58771929824562,99,15,0.9017108200021338,0.24697887970615243,24,162.63759213999697
1642,3.739999999999987,6749.809917355372,30.33884297520661,110,11,0.9016509250021351,0.24728016528925617,26,165.30782715348172
1643,15.350000000000012,5796.872881355932,28.52542372881356,110,8,0.9015925150021363,0.24758163452708906,52,176.09661500736817
1644,3.8100000000000005,3231.4434782608696,23.130434782608695,103,12,0.9015355900021376,0.24788328741965104,34,165.8447805321735
1645,4.850000000000014,4441.96,24.784,118,7,0.9014737150021389,0.24818512396694214,24,160.85472009277345
1646,3.419999999999998,6557.783333333334,30.733333333333334,102,18,0.9014143150021402,0.24848714416896234,23,176.440882285436
1647,2.1600000000000126,6129.71186440678,29.39830508474576,106,12,0.9013559050021415,0.24878934802571165,18,164.89579751936057
1648,2.820000000000008,3502.55737704918,22.60655737704918,114,8,0.9012955150021428,0.24909173553719008,22,174.12053034735507
1649,39.709999999999994,8933.967741935483,30.846774193548388,109,15,0.9012341350021441,0.2493943067033976,79,153.3407236222298
1650,2.200000000000008,6195.04347826087,29.31304347826087,104,11,0.9011772100021453,0.24969706152433424,21,162.95796518740445
1651,4.079999999999999,5843.631147540984,29.172131147540984,110,12,0.9011168200021467,0.25,28,168.30216768921397
1652,14.769999999999989,4330.470588235294,25.18487394957983,111,8,0.9010579150021479,0.2503031221303948,47,155.2922435407879
1653,8.079999999999984,17177.0756302521,46.00840336134454,102,17,0.9009990100021492,0.25060642791551885,31,158.45234200132995
1654,2.0000000000000018,6639.744,31.328,113,12,0.9009371350021506,0.2509099173553718,18,162.71559240722655
1655,11.029999999999992,5328.580645161291,26.89516129032258,113,11,0.9008757550021519,0.2512135904499541,31,164.3207090746972
1656,7.980000000000004,4230.647540983607,24.991803278688526,112,10,0.9008153650021532,0.25151744719926533,40,151.21575166358323
